8676693
984 984
(9999.9,0.1), (9999.9,9999.9)
(9999.8,0.1), (9999.9,0.1)
(9999.9,9999.9), (9999.8,9999.9)
(9999.8,0.1), (9999.8,51.9)
(9999.8,51.9), (543.9,51.9)
(543.9,51.9), (543.9,52.1)
(543.9,52.1), (9999.8,52.1)
(9999.8,52.1), (9999.8,59.9)
(9999.8,59.9), (2030.9,59.9)
(2030.9,59.9), (2030.9,60.1)
(2030.9,60.1), (9999.8,60.1)
(9999.8,60.1), (9999.8,62.9)
(9999.8,62.9), (250.9,62.9)
(250.9,62.9), (250.9,63.1)
(250.9,63.1), (9999.8,63.1)
(9999.8,63.1), (9999.8,129.9)
(9999.8,129.9), (4141.9,129.9)
(4141.9,129.9), (4141.9,130.1)
(4141.9,130.1), (9999.8,130.1)
(9999.8,130.1), (9999.8,188.9)
(9999.8,188.9), (1329.9,188.9)
(1329.9,188.9), (1329.9,189.1)
(1329.9,189.1), (9999.8,189.1)
(9999.8,189.1), (9999.8,239.9)
(9999.8,239.9), (5380.9,239.9)
(5380.9,239.9), (5380.9,240.1)
(5380.9,240.1), (9999.8,240.1)
(9999.8,240.1), (9999.8,253.9)
(9999.8,253.9), (5544.9,253.9)
(5544.9,253.9), (5544.9,254.1)
(5544.9,254.1), (9999.8,254.1)
(9999.8,254.1), (9999.8,261.9)
(9999.8,261.9), (7157.9,261.9)
(7157.9,261.9), (7157.9,262.1)
(7157.9,262.1), (9999.8,262.1)
(9999.8,262.1), (9999.8,299.9)
(9999.8,299.9), (3659.9,299.9)
(3659.9,299.9), (3659.9,300.1)
(3659.9,300.1), (9999.8,300.1)
(9999.8,300.1), (9999.8,394.9)
(9999.8,394.9), (8008.9,394.9)
(8008.9,394.9), (8008.9,395.1)
(8008.9,395.1), (9999.8,395.1)
(9999.8,395.1), (9999.8,416.9)
(9999.8,416.9), (6910.9,416.9)
(6910.9,416.9), (6910.9,417.1)
(6910.9,417.1), (9999.8,417.1)
(9999.8,417.1), (9999.8,452.9)
(9999.8,452.9), (5934.9,452.9)
(5934.9,452.9), (5934.9,453.1)
(5934.9,453.1), (9999.8,453.1)
(9999.8,453.1), (9999.8,525.9)
(9999.8,525.9), (746.9,525.9)
(746.9,525.9), (746.9,526.1)
(746.9,526.1), (9999.8,526.1)
