2472159
984 984
(9999.9,0.1), (9999.9,9999.9)
(9999.8,0.1), (9999.9,0.1)
(9999.9,9999.9), (9999.8,9999.9)
(9999.8,0.1), (9999.8,5.9)
(9999.8,5.9), (7376.9,5.9)
(7376.9,5.9), (7376.9,6.1)
(7376.9,6.1), (9999.8,6.1)
(9999.8,6.1), (9999.8,20.9)
(9999.8,20.9), (5388.9,20.9)
(5388.9,20.9), (5388.9,21.1)
(5388.9,21.1), (9999.8,21.1)
(9999.8,21.1), (9999.8,60.9)
(9999.8,60.9), (107.9,60.9)
(107.9,60.9), (107.9,61.1)
(107.9,61.1), (9999.8,61.1)
(9999.8,61.1), (9999.8,143.9)
(9999.8,143.9), (5664.9,143.9)
(5664.9,143.9), (5664.9,144.1)
(5664.9,144.1), (9999.8,144.1)
(9999.8,144.1), (9999.8,154.9)
(9999.8,154.9), (3754.9,154.9)
(3754.9,154.9), (3754.9,155.1)
(3754.9,155.1), (9999.8,155.1)
(9999.8,155.1), (9999.8,164.9)
(9999.8,164.9), (2329.9,164.9)
(2329.9,164.9), (2329.9,165.1)
(2329.9,165.1), (9999.8,165.1)
(9999.8,165.1), (9999.8,182.9)
(9999.8,182.9), (5434.9,182.9)
(5434.9,182.9), (5434.9,183.1)
(5434.9,183.1), (9999.8,183.1)
(9999.8,183.1), (9999.8,206.9)
(9999.8,206.9), (5800.9,206.9)
(5800.9,206.9), (5800.9,207.1)
(5800.9,207.1), (9999.8,207.1)
(9999.8,207.1), (9999.8,224.9)
(9999.8,224.9), (8765.9,224.9)
(8765.9,224.9), (8765.9,225.1)
(8765.9,225.1), (9999.8,225.1)
(9999.8,225.1), (9999.8,236.9)
(9999.8,236.9), (5672.9,236.9)
(5672.9,236.9), (5672.9,237.1)
(5672.9,237.1), (9999.8,237.1)
(9999.8,237.1), (9999.8,297.9)
(9999.8,297.9), (8684.9,297.9)
(8684.9,297.9), (8684.9,298.1)
(8684.9,298.1), (9999.8,298.1)
(9999.8,298.1), (9999.8,300.9)
(9999.8,300.9), (3747.9,300.9)
(3747.9,300.9), (3747.9,301.1)
(3747.9,301.1), (9999.8,301.1)
(9999.8,301.1), (9999.8,309.9)
(9999.8,309.9), (5551.9,309.9)
(5551.9,309.9), (5551.9,310.1)
