23675351
986 986
(1799.8, 8999.8), (1799.8, 9899.8)
(1800, 1000), (1800, 1199.8)
(1800, 1400), (1800, 1999.8)
(1800, 7900), (1800, 8000)
(1800, 9200), (1800, 9899.8)
(1899.8, 299.8), (1899.8, 899.8)
(1900, 400), (1900, 899.8)
(1900, 1199.8), (1900, 1400)
(1900, 1999.8), (1900, 2099.8)
(1900, 8999.8), (1900, 9200)
(1999.8, 199.8), (1999.8, 299.8)
(1999.8, 799.8), (1999.8, 899.8)
(1999.8, 1000), (1999.8, 1100)
(1999.8, 1199.8), (1999.8, 1300)
(1999.8, 2200), (1999.8, 2400)
(1999.8, 2699.8), (1999.8, 7799.8)
(2000, 2900), (2000, 7799.8)
(2099.8, 0), (2099.8, 100)
(2099.8, 400), (2099.8, 500)
(2099.8, 1100), (2099.8, 1199.8)
(2099.8, 2900), (2099.8, 3100)
(2099.8, 7599.8), (2099.8, 7799.8)
(2100, 2099.8), (2100, 2299.8)
(2199.8, 3199.8), (2199.8, 7599.8)
(2200, 0), (2200, 100)
(2200, 199.8), (2200, 399.8)
(2200, 799.8), (2200, 899.8)
(2200, 2299.8), (2200, 2400)
(2200, 2699.8), (2200, 2799.8)
(2200, 3500), (2200, 7699.8)
(2200, 7800), (2200, 7900)
(2299.8, 0), (2299.8, 100)
(2299.8, 1999.8), (2299.8, 2799.8)
(2300, 899.8), (2300, 1099.8)
(2300, 1200), (2300, 1300)
(2300, 2100), (2300, 2799.8)
(2300, 3000), (2300, 3100)
(2300, 3199.8), (2300, 3500)
(2300, 7699.8), (2300, 7800)
(2399.8, 500), (2399.8, 700)
(2399.8, 2100), (2399.8, 2200)
(2400, 0), (2400, 100)
(2400, 1099.8), (2400, 1200)
(2400, 2799.8), (2400, 3000)
(2499.8, 1699.8), (2499.8, 1999.8)
(2500, 399.8), (2500, 700)
(2500, 2000), (2500, 2200)
(2599.8, 99.8), (2599.8, 200)
(2599.8, 1599.8), (2599.8, 1699.8)
(2699.8, 0), (2699.8, 99.8)
(2700, 1700), (2700, 2000)
(2800, 100), (2800, 200)
(2800, 1599.8), (2800, 1700)
(2899.8, 100), (2899.8, 200)
(3199.8, 3499.8), (3199.8, 9899.8)
(3200, 3800), (3200, 9899.8)
(3300, 100), (3300, 200)
(3300, 3499.8), (3300, 3800)
(3400, 0), (3400, 100)
(3499.8, 0), (3499.8, 100)
(3499.8, 5099.8), (3499.8, 5200)
(3499.8, 5299.8), (3499.8, 5400)
(3499.8, 5499.8), (3499.8, 9899.8)
(3500, 5600), (3500, 9899.8)
(3599.8, 4999.8), (3599.8, 5099.8)
(3599.8, 5200), (3599.8, 5299.8)
(3599.8, 5400), (3599.8, 5499.8)
(3599.8, 7699.8), (3599.8, 9899.8)
(3600, 7800), (3600, 9899.8)
(3699.8, 1099.8), (3699.8, 4999.8)
(3699.8, 7599.8), (3699.8, 7699.8)
(3700, 1400), (3700, 5099.8)
(3700, 5200), (3700, 5499.8)
(3799.8, 100), (3799.8, 200)
(3799.8, 5399.8), (3799.8, 5499.8)
(3800, 1099.8), (3800, 1199.8)
(3800, 5099.8), (3800, 5200)
(3899.8, 1400), (3899.8, 1500)
(3900, 0), (3900, 200)
(3900, 5500), (3900, 5600)
(3900, 7599.8), (3900, 7699.8)
(3999.8, 2999.8), (3999.8, 5399.8)
(4000, 1199.8), (4000, 1500)
(4000, 3100), (4000, 5500)
(4000, 7699.8), (4000, 7800)
(4099.8, 1299.8), (4099.8, 2999.8)
(4099.8, 5999.8), (4099.8, 9899.8)
(4100, 1400), (4100, 2799.8)
(4100, 6200), (4100, 9899.8)
(4199.8, 1400), (4199.8, 1500)
(4199.8, 6200), (4199.8, 6400)
(4200, 3000), (4200, 3100)
(4299.8, 0), (4299.8, 100)
(4299.8, 899.8), (4299.8, 1000)
(4299.8, 1099.8), (4299.8, 1299.8)
(4299.8, 1500), (4299.8, 1600)
(4299.8, 8899.8), (4299.8, 9899.8)
(4300, 2799.8), (4300, 3000)
(4300, 6100), (4300, 6400)
(4300, 9200), (4300, 9899.8)
(4399.8, 599.8), (4399.8, 700)
(4400, 0), (4400, 100)
(4400, 1200), (4400, 1299.8)
(4400, 1400), (4400, 1499.8)
(4400, 5999.8), (4400, 6100)
(4400, 8899.8), (4400, 9200)
(4499.8, 700), (4499.8, 899.8)
(4499.8, 1600), (4499.8, 1700)
(4599.8, 1000), (4599.8, 1099.8)
(4599.8, 1899.8), (4599.8, 9899.8)
(4600, 599.8), (4600, 999.8)
(4600, 1299.8), (4600, 1400)
(4600, 1499.8), (4600, 1599.8)
(4600, 2000), (4600, 8599.8)
(4600, 8700), (4600, 9899.8)
(4699.8, 899.8), (4699.8, 999.8)
(4699.8, 1200), (4699.8, 1300)
(4699.8, 6599.8), (4699.8, 8599.8)
(4699.8, 8899.8), (4699.8, 9899.8)
(4700, 1599.8), (4700, 1700)
(4700, 6800), (4700, 8599.8)
(4700, 9000), (4700, 9899.8)
(4799.8, 1300), (4799.8, 1400)
(4799.8, 7699.8), (4799.8, 8599.8)
(4799.8, 8799.8), (4799.8, 8899.8)
(4799.8, 9000), (4799.8, 9100)
(4800, 1100), (4800, 1400)
(4800, 1899.8), (4800, 2000)
(4800, 7900), (4800, 8700)
(4800.2, 1299.8), (4800.2, 1400)
(4899.8, 0), (4899.8, 100)
(4899.8, 1100), (4899.8, 1200)
(4899.8, 6800), (4899.8, 6900)
(4899.8, 9100), (4899.8, 9200)
(4900, 6599.8), (4900, 6699.8)
(4900, 7699.8), (4900, 7900)
(4999.8, 799.8), (4999.8, 899.8)
(4999.8, 1200), (4999.8, 1299.8)
(4999.8, 1400), (4999.8, 1600)
(4999.8, 9200), (4999.8, 9300)
(5000, 0), (5000, 100)
(5000, 900), (5000, 1600)
(5000, 6800), (5000, 6900)
(5000, 8799.8), (5000, 8999.8)
(5000.2, 999.8), (5000.2, 1600)
(5099.8, 900), (5099.8, 999.8)
(5099.8, 1999.8), (5099.8, 6699.8)
(5099.8, 6800), (5099.8, 6900)
(5100, 1400), (5100, 1600)
(5100, 2200), (5100, 6699.8)
(5100, 8999.8), (5100, 9300)
(5199.8, 1899.8), (5199.8, 1999.8)
(5199.8, 2200), (5199.8, 2300)
(5200, 799.8), (5200, 899.8)
(5200, 1200), (5200, 1400)
(5200, 6800), (5200, 6900)
(5299.8, 799.8), (5299.8, 899.8)
(5299.8, 5299.8), (5299.8, 6699.8)
(5300, 1000), (5300, 1200)
(5300, 1899.8), (5300, 1999.8)
(5300, 2200), (5300, 2300)
(5300, 5400), (5300, 6800)
(5399.8, 699.8), (5399.8, 799.8)
(5399.8, 1799.8), (5399.8, 1999.8)
(5399.8, 9699.8), (5399.8, 9899.8)
(5400, 2100), (5400, 2200)
(5500, 1900), (5500, 1999.8)
(5599.8, 99.8), (5599.8, 699.8)
(5600, 300), (5600, 599.8)
(5600, 900), (5600, 1000)
(5600, 1799.8), (5600, 1900)
(5600, 1999.8), (5600, 2100)
(5600, 5299.8), (5600, 5400)
(5600, 9699.8), (5600, 9899.8)
(5699.8, 9299.8), (5699.8, 9899.8)
(5700, 99.8), (5700, 300)
(5700, 700), (5700, 900)
(5700, 9400), (5700, 9899.8)
(5799.8, 799.8), (5799.8, 9299.8)
(5800, 599.8), (5800, 700)
(5800, 900), (5800, 9299.8)
(5899.8, 399.8), (5899.8, 600)
(5899.8, 699.8), (5899.8, 799.8)
(5999.8, 0), (5999.8, 100)
(5999.8, 299.8), (5999.8, 399.8)
(5999.8, 9199.8), (5999.8, 9299.8)
(5999.8, 9400), (5999.8, 9600)
(6000, 699.8), (6000, 799.8)
(6099.8, 100), (6099.8, 299.8)
(6100, 400), (6100, 600)
(6100, 799.8), (6100, 900)
(6100, 9199.8), (6100, 9600)
(6199.8, 699.8), (6199.8, 9899.8)
(6200, 0), (6200, 400)
(6200, 800), (6200, 9899.8)
(6200.2, 99.8), (6200.2, 300)
(6299.8, 300), (6299.8, 400)
(6299.8, 599.8), (6299.8, 699.8)
(6300, 200), (6300, 299.8)
(6399.8, 0), (6399.8, 99.8)
(6399.8, 2599.8), (6399.8, 9899.8)
(6400, 700), (6400, 800)
(6400, 2900), (6400, 9899.8)
(6499.8, 7599.8), (6499.8, 9899.8)
(6500, 0), (6500, 200)
(6500, 599.8), (6500, 700)
(6500, 2700), (6500, 2900)
(6500, 7700), (6500, 9899.8)
(6599.8, 0), (6599.8, 100)
(6599.8, 2700), (6599.8, 2800)
(6600, 299.8), (6600, 400)
(6699.8, 7799.8), (6699.8, 9899.8)
(6700, 0), (6700, 100)
(6700, 2599.8), (6700, 2800)
(6700, 8100), (6700, 9899.8)
(6799.8, 0), (6799.8, 100)
(6800, 7799.8), (6800, 7899.8)
(6900, 0), (6900, 100)
(6900, 7599.8), (6900, 7700)
(6900, 7899.8), (6900, 7999.8)
(6999.8, 2399.8), (6999.8, 7999.8)
(7000, 2500), (7000, 8100)
(7099.8, 0), (7099.8, 200)
(7099.8, 2299.8), (7099.8, 2399.8)
(7099.8, 5599.8), (7099.8, 9899.8)
(7100, 5700), (7100, 9899.8)
(7199.8, 200), (7199.8, 300)
(7199.8, 2199.8), (7199.8, 2299.8)
(7200, 2400), (7200, 2500)
(7299.8, 5499.8), (7299.8, 5599.8)
(7300, 100), (7300, 300)
(7399.8, 499.8), (7399.8, 2199.8)
(7399.8, 6999.8), (7399.8, 9899.8)
(7400, 0), (7400, 100)
(7400, 900), (7400, 2400)
(7400, 5499.8), (7400, 5700)
(7400, 7100), (7400, 9899.8)
(7499.8, 7100), (7499.8, 7300)
(7500, 499.8), (7500, 699.8)
(7500, 800), (7500, 900)
(7599.8, 7300), (7599.8, 7400)
(7600, 699.8), (7600, 800)
(7600, 7100), (7600, 7199.8)
(7699.8, 1199.8), (7699.8, 6999.8)
(7700, 1400), (7700, 4999.8)
(7700, 5100), (7700, 7100)
(7700, 7199.8), (7700, 7400)
(7799.8, 3299.8), (7799.8, 4999.8)
(7799.8, 5100), (7799.8, 5300)
(7800, 1199.8), (7800, 1400)
(7800, 3500), (7800, 4999.8)
(7899.8, 0), (7899.8, 200)
(7899.8, 699.8), (7899.8, 3299.8)
(7899.8, 3500), (7899.8, 3600)
(7900, 800), (7900, 3299.8)
(7900, 4999.8), (7900, 5199.8)
(7999.8, 800), (7999.8, 900)
(8000, 100), (8000, 200)
(8000, 3299.8), (8000, 3600)
(8100, 0), (8100, 100)
(8100, 800), (8100, 900)
(8100, 5199.8), (8100, 5300)
(8200, 699.8), (8200, 800)
(8299.8, 0), (8299.8, 100)
(8399.8, 100), (8399.8, 200)
(8399.8, 5699.8), (8399.8, 9899.8)
(8400, 0), (8400, 200)
(8400, 5800), (8400, 6199.8)
(8400, 6300), (8400, 9899.8)
(8400.2, 99.8), (8400.2, 200)
(8499.8, 0), (8499.8, 99.8)
(8499.8, 200), (8499.8, 500)
(8499.8, 8499.8), (8499.8, 9899.8)
(8500, 8600), (8500, 8799.8)
(8500, 8900), (8500, 9299.8)
(8500, 9700), (8500, 9899.8)
(8599.8, 8900), (8599.8, 9100)
(8600, 100), (8600, 199.8)
(8600, 300), (8600, 500)
(8600, 9299.8), (8600, 9700)
(8699.8, 300), (8699.8, 500)
(8699.8, 8399.8), (8699.8, 8499.8)
(8700, 5699.8), (8700, 5800)
(8700, 8799.8), (8700, 9100)
(8799.8, 9099.8), (8799.8, 9899.8)
(8800, 400), (8800, 500)
(8800, 6199.8), (8800, 6300)
(8800, 8399.8), (8800, 8600)
(8800, 9500), (8800, 9899.8)
(8899.8, 1199.8), (8899.8, 1400)
(8899.8, 1699.8), (8899.8, 9099.8)
(8900, 0), (8900, 100)
(8900, 199.8), (8900, 400)
(8900, 1900), (8900, 4899.8)
(8900, 5100), (8900, 9500)
(8999.8, 1400), (8999.8, 1699.8)
(8999.8, 1900), (8999.8, 2100)
(8999.8, 2599.8), (8999.8, 4899.8)
(9000, 1199.8), (9000, 1299.8)
(9000, 1700), (9000, 1799.8)
(9000, 2700), (9000, 5100)
(9099.8, 2700), (9099.8, 3000)
(9100, 1400), (9100, 1700)
(9100, 1799.8), (9100, 1899.8)
(9100.2, 1499.8), (9100.2, 1700)
(9199.8, 1099.8), (9199.8, 1299.8)
(9199.8, 1400), (9199.8, 1499.8)
(9199.8, 2399.8), (9199.8, 2599.8)
(9200, 1600), (9200, 1700)
(9200, 1899.8), (9200, 2100)
(9200, 2600), (9200, 3000)
(9299.8, 0), (9299.8, 200)
(9299.8, 2199.8), (9299.8, 2399.8)
(9300, 1099.8), (9300, 1600)
(9300, 2500), (9300, 2600)
(9399.8, 200), (9399.8, 300)
(9399.8, 2500), (9399.8, 2600)
(9400, 2199.8), (9400, 2299.8)
(9499.8, 2199.8), (9499.8, 2299.8)
(9499.8, 7499.8), (9499.8, 9899.8)
(9500, 100), (9500, 300)
(9500, 7600), (9500, 9899.8)
(9600, 0), (9600, 100)
(9600, 2199.8), (9600, 2499.8)
(9699.8, 7199.8), (9699.8, 7499.8)
(9699.8, 8599.8), (9699.8, 9899.8)
(9700, 2499.8), (9700, 2600)
(9700, 8900), (9700, 9899.8)
(9799.8, 7899.8), (9799.8, 8599.8)
(9800, 7199.8), (9800, 7600)
(9800, 8200), (9800, 8900)
(9899.8, 999.8), (9899.8, 1100)
(9899.8, 6199.8), (9899.8, 6300)
(9900, 7899.8), (9900, 8200)
(9999.8, 0), (9999.8, 999.8)
(9999.8, 1100), (9999.8, 6199.8)
(9999.8, 6300), (9999.8, 9899.8)
(10000, 9999.8), (10000, 10000)
(0, 0), (299.8, 0)
(600, 0), (1399.8, 0)
(1500, 0), (2099.8, 0)
(2200, 0), (2299.8, 0)
(2400, 0), (2699.8, 0)
(3400, 0), (3499.8, 0)
(3900, 0), (4299.8, 0)
(4400, 0), (4899.8, 0)
(5000, 0), (5999.8, 0)
(6200, 0), (6399.8, 0)
(6500, 0), (6599.8, 0)
(6700, 0), (6799.8, 0)
(6900, 0), (7099.8, 0)
(7400, 0), (7899.8, 0)
(8100, 0), (8299.8, 0)
(8400, 0), (8499.8, 0)
(8900, 0), (9299.8, 0)
(9600, 0), (9999.8, 0)
(600, 99.8), (700, 99.8)
(2599.8, 99.8), (2699.8, 99.8)
(5599.8, 99.8), (5700, 99.8)
(6200.2, 99.8), (6399.8, 99.8)
(8400.2, 99.8), (8499.8, 99.8)
(299.8, 100), (399.8, 100)
(1399.8, 100), (1500, 100)
(2099.8, 100), (2200, 100)
(2299.8, 100), (2400, 100)
(2800, 100), (2899.8, 100)
(3300, 100), (3400, 100)
(3499.8, 100), (3799.8, 100)
(4299.8, 100), (4400, 100)
(4899.8, 100), (5000, 100)
(5999.8, 100), (6099.8, 100)
(6599.8, 100), (6700, 100)
(6799.8, 100), (6900, 100)
(7300, 100), (7400, 100)
(8000, 100), (8100, 100)
(8299.8, 100), (8399.8, 100)
(8600, 100), (8900, 100)
(9500, 100), (9600, 100)
(1999.8, 199.8), (2200, 199.8)
(8600, 199.8), (8900, 199.8)
(399.8, 200), (499.8, 200)
(600, 200), (700, 200)
(2599.8, 200), (2800, 200)
(2899.8, 200), (3300, 200)
(3799.8, 200), (3900, 200)
(6300, 200), (6500, 200)
(7099.8, 200), (7199.8, 200)
(7899.8, 200), (8000, 200)
(8399.8, 200), (8400, 200)
(8400.2, 200), (8499.8, 200)
(9299.8, 200), (9399.8, 200)
(1299.8, 299.8), (1500, 299.8)
(1899.8, 299.8), (1999.8, 299.8)
(5999.8, 299.8), (6099.8, 299.8)
(6300, 299.8), (6600, 299.8)
(5600, 300), (5700, 300)
(6200.2, 300), (6299.8, 300)
(7199.8, 300), (7300, 300)
(8600, 300), (8699.8, 300)
(9399.8, 300), (9500, 300)
(2200, 399.8), (2500, 399.8)
(5899.8, 399.8), (5999.8, 399.8)
(499.8, 400), (600, 400)
(1900, 400), (2099.8, 400)
(6100, 400), (6200, 400)
(6299.8, 400), (6600, 400)
(8800, 400), (8900, 400)
(7399.8, 499.8), (7500, 499.8)
(1300, 500), (1399.8, 500)
(2099.8, 500), (2399.8, 500)
(8499.8, 500), (8600, 500)
(8699.8, 500), (8800, 500)
(0, 599.8), (100, 599.8)
(1500, 599.8), (1600, 599.8)
(4399.8, 599.8), (4600, 599.8)
(5600, 599.8), (5800, 599.8)
(6299.8, 599.8), (6500, 599.8)
(5899.8, 600), (6100, 600)
(5399.8, 699.8), (5599.8, 699.8)
(5899.8, 699.8), (6000, 699.8)
(6199.8, 699.8), (6299.8, 699.8)
(7500, 699.8), (7600, 699.8)
(7899.8, 699.8), (8200, 699.8)
(0, 700), (100, 700)
(1399.8, 700), (1600, 700)
(2399.8, 700), (2500, 700)
(4399.8, 700), (4499.8, 700)
(5700, 700), (5800, 700)
(6400, 700), (6500, 700)
(1999.8, 799.8), (2200, 799.8)
(4999.8, 799.8), (5200, 799.8)
(5299.8, 799.8), (5399.8, 799.8)
(5799.8, 799.8), (5899.8, 799.8)
(6000, 799.8), (6100, 799.8)
(6200, 800), (6400, 800)
(7500, 800), (7600, 800)
(7900, 800), (7999.8, 800)
(8100, 800), (8200, 800)
(1799.8, 899.8), (1899.8, 899.8)
(1900, 899.8), (1999.8, 899.8)
(2200, 899.8), (2300, 899.8)
(4299.8, 899.8), (4499.8, 899.8)
(4699.8, 899.8), (4999.8, 899.8)
(5200, 899.8), (5299.8, 899.8)
(5000, 900), (5099.8, 900)
(5600, 900), (5700, 900)
(5800, 900), (6100, 900)
(7400, 900), (7500, 900)
(7999.8, 900), (8100, 900)
(0, 999.8), (100, 999.8)
(4600, 999.8), (4699.8, 999.8)
(5000.2, 999.8), (5099.8, 999.8)
(9899.8, 999.8), (9999.8, 999.8)
(1800, 1000), (1999.8, 1000)
(4299.8, 1000), (4599.8, 1000)
(5300, 1000), (5600, 1000)
(2300, 1099.8), (2400, 1099.8)
(3699.8, 1099.8), (3800, 1099.8)
(4299.8, 1099.8), (4599.8, 1099.8)
(9199.8, 1099.8), (9300, 1099.8)
(0, 1100), (100, 1100)
(1999.8, 1100), (2099.8, 1100)
(4800, 1100), (4899.8, 1100)
(9899.8, 1100), (9999.8, 1100)
(1800, 1199.8), (1900, 1199.8)
(1999.8, 1199.8), (2099.8, 1199.8)
(3800, 1199.8), (4000, 1199.8)
(7699.8, 1199.8), (7800, 1199.8)
(8899.8, 1199.8), (9000, 1199.8)
(2300, 1200), (2400, 1200)
(4400, 1200), (4699.8, 1200)
(4899.8, 1200), (4999.8, 1200)
(5200, 1200), (5300, 1200)
(0, 1299.8), (100, 1299.8)
(4099.8, 1299.8), (4299.8, 1299.8)
(4400, 1299.8), (4600, 1299.8)
(4800.2, 1299.8), (4999.8, 1299.8)
(9000, 1299.8), (9199.8, 1299.8)
(1999.8, 1300), (2300, 1300)
(4699.8, 1300), (4799.8, 1300)
(0, 1400), (100, 1400)
(1800, 1400), (1900, 1400)
(3700, 1400), (3899.8, 1400)
(4100, 1400), (4199.8, 1400)
(4400, 1400), (4600, 1400)
(4799.8, 1400), (4800, 1400)
(4800.2, 1400), (4999.8, 1400)
(5100, 1400), (5200, 1400)
(7700, 1400), (7800, 1400)
(8899.8, 1400), (8999.8, 1400)
(9100, 1400), (9199.8, 1400)
(0, 1499.8), (200, 1499.8)
(899.8, 1499.8), (1299.8, 1499.8)
(1399.8, 1499.8), (1500, 1499.8)
(4400, 1499.8), (4600, 1499.8)
(9100.2, 1499.8), (9199.8, 1499.8)
(3899.8, 1500), (4000, 1500)
(4199.8, 1500), (4299.8, 1500)
(2599.8, 1599.8), (2800, 1599.8)
(4600, 1599.8), (4700, 1599.8)
(0, 1600), (99.8, 1600)
(900, 1600), (1199.8, 1600)
(4299.8, 1600), (4499.8, 1600)
(4999.8, 1600), (5000, 1600)
(5000.2, 1600), (5100, 1600)
(9200, 1600), (9300, 1600)
(0.2, 1699.8), (99.8, 1699.8)
(1099.8, 1699.8), (1199.8, 1699.8)
(1300, 1699.8), (1399.8, 1699.8)
(2499.8, 1699.8), (2599.8, 1699.8)
(8899.8, 1699.8), (8999.8, 1699.8)
(100, 1700), (200, 1700)
(2700, 1700), (2800, 1700)
(4499.8, 1700), (4700, 1700)
(9000, 1700), (9100, 1700)
(9100.2, 1700), (9200, 1700)
(100, 1799.8), (200, 1799.8)
(5399.8, 1799.8), (5600, 1799.8)
(9000, 1799.8), (9100, 1799.8)
(1099.8, 1800), (1500, 1800)
(4599.8, 1899.8), (4800, 1899.8)
(5199.8, 1899.8), (5300, 1899.8)
(9100, 1899.8), (9200, 1899.8)
(0.2, 1900), (200, 1900)
(5500, 1900), (5600, 1900)
(8900, 1900), (8999.8, 1900)
(1599.8, 1999.8), (1700, 1999.8)
(1800, 1999.8), (1900, 1999.8)
(2299.8, 1999.8), (2499.8, 1999.8)
(5099.8, 1999.8), (5199.8, 1999.8)
(5300, 1999.8), (5399.8, 1999.8)
(5500, 1999.8), (5600, 1999.8)
(2500, 2000), (2700, 2000)
(4600, 2000), (4800, 2000)
(0, 2099.8), (100, 2099.8)
(1499.8, 2099.8), (1599.8, 2099.8)
(1700, 2099.8), (1799.8, 2099.8)
(1900, 2099.8), (2100, 2099.8)
(2300, 2100), (2399.8, 2100)
(5400, 2100), (5600, 2100)
(8999.8, 2100), (9200, 2100)
(7199.8, 2199.8), (7399.8, 2199.8)
(9299.8, 2199.8), (9400, 2199.8)
(9499.8, 2199.8), (9600, 2199.8)
(0, 2200), (100, 2200)
(1500, 2200), (1999.8, 2200)
(2399.8, 2200), (2500, 2200)
(5100, 2200), (5199.8, 2200)
(5300, 2200), (5400, 2200)
(2100, 2299.8), (2200, 2299.8)
(7099.8, 2299.8), (7199.8, 2299.8)
(9400, 2299.8), (9499.8, 2299.8)
(5199.8, 2300), (5300, 2300)
(0, 2399.8), (200, 2399.8)
(6999.8, 2399.8), (7099.8, 2399.8)
(9199.8, 2399.8), (9299.8, 2399.8)
(1999.8, 2400), (2200, 2400)
(7200, 2400), (7400, 2400)
