192423
180 180
(9999.9,0.1), (9999.9,9999.9)
(9999.8,0.1), (9999.9,0.1)
(9999.9,9999.9), (9999.8,9999.9)
(9999.8,0.1), (9999.8,268.9)
(9999.8,268.9), (2507.9,268.9)
(2507.9,268.9), (2507.9,269.1)
(2507.9,269.1), (9999.8,269.1)
(9999.8,269.1), (9999.8,322.9)
(9999.8,322.9), (6567.9,322.9)
(6567.9,322.9), (6567.9,323.1)
(6567.9,323.1), (9999.8,323.1)
(9999.8,323.1), (9999.8,343.9)
(9999.8,343.9), (5878.9,343.9)
(5878.9,343.9), (5878.9,344.1)
(5878.9,344.1), (9999.8,344.1)
(9999.8,344.1), (9999.8,538.9)
(9999.8,538.9), (1661.9,538.9)
(1661.9,538.9), (1661.9,539.1)
(1661.9,539.1), (9999.8,539.1)
(9999.8,539.1), (9999.8,789.9)
(9999.8,789.9), (7459.9,789.9)
(7459.9,789.9), (7459.9,790.1)
(7459.9,790.1), (9999.8,790.1)
(9999.8,790.1), (9999.8,934.9)
(9999.8,934.9), (4775.9,934.9)
(4775.9,934.9), (4775.9,935.1)
(4775.9,935.1), (9999.8,935.1)
(9999.8,935.1), (9999.8,966.9)
(9999.8,966.9), (3956.9,966.9)
(3956.9,966.9), (3956.9,967.1)
(3956.9,967.1), (9999.8,967.1)
(9999.8,967.1), (9999.8,1769.9)
(9999.8,1769.9), (6472.9,1769.9)
(6472.9,1769.9), (6472.9,1770.1)
(6472.9,1770.1), (9999.8,1770.1)
(9999.8,1770.1), (9999.8,1779.9)
(9999.8,1779.9), (113.9,1779.9)
(113.9,1779.9), (113.9,1780.1)
(113.9,1780.1), (9999.8,1780.1)
(9999.8,1780.1), (9999.8,1784.9)
(9999.8,1784.9), (3538.9,1784.9)
(3538.9,1784.9), (3538.9,1785.1)
(3538.9,1785.1), (9999.8,1785.1)
(9999.8,1785.1), (9999.8,1831.9)
(9999.8,1831.9), (7543.9,1831.9)
(7543.9,1831.9), (7543.9,1832.1)
(7543.9,1832.1), (9999.8,1832.1)
(9999.8,1832.1), (9999.8,2271.9)
(9999.8,2271.9), (4367.9,2271.9)
(4367.9,2271.9), (4367.9,2272.1)
(4367.9,2272.1), (9999.8,2272.1)
(9999.8,2272.1), (9999.8,2522.9)
