3694657
920 920
(9999.9,0.1), (9999.9,9999.9)
(9999.8,0.1), (9999.9,0.1)
(9999.9,9999.9), (9999.8,9999.9)
(9999.8,0.1), (9999.8,89.9)
(9999.8,89.9), (5430.9,89.9)
(5430.9,89.9), (5430.9,90.1)
(5430.9,90.1), (9999.8,90.1)
(9999.8,90.1), (9999.8,174.9)
(9999.8,174.9), (8367.9,174.9)
(8367.9,174.9), (8367.9,175.1)
(8367.9,175.1), (9999.8,175.1)
(9999.8,175.1), (9999.8,187.9)
(9999.8,187.9), (2279.9,187.9)
(2279.9,187.9), (2279.9,188.1)
(2279.9,188.1), (9999.8,188.1)
(9999.8,188.1), (9999.8,207.9)
(9999.8,207.9), (4747.9,207.9)
(4747.9,207.9), (4747.9,208.1)
(4747.9,208.1), (9999.8,208.1)
(9999.8,208.1), (9999.8,266.9)
(9999.8,266.9), (2244.9,266.9)
(2244.9,266.9), (2244.9,267.1)
(2244.9,267.1), (9999.8,267.1)
(9999.8,267.1), (9999.8,284.9)
(9999.8,284.9), (9959.9,284.9)
(9959.9,284.9), (9959.9,285.1)
(9959.9,285.1), (9999.8,285.1)
(9999.8,285.1), (9999.8,302.9)
(9999.8,302.9), (3561.9,302.9)
(3561.9,302.9), (3561.9,303.1)
(3561.9,303.1), (9999.8,303.1)
(9999.8,303.1), (9999.8,321.9)
(9999.8,321.9), (9885.9,321.9)
(9885.9,321.9), (9885.9,322.1)
(9885.9,322.1), (9999.8,322.1)
(9999.8,322.1), (9999.8,405.9)
(9999.8,405.9), (817.9,405.9)
(817.9,405.9), (817.9,406.1)
(817.9,406.1), (9999.8,406.1)
(9999.8,406.1), (9999.8,469.9)
(9999.8,469.9), (2662.9,469.9)
(2662.9,469.9), (2662.9,470.1)
(2662.9,470.1), (9999.8,470.1)
(9999.8,470.1), (9999.8,491.9)
(9999.8,491.9), (9735.9,491.9)
(9735.9,491.9), (9735.9,492.1)
(9735.9,492.1), (9999.8,492.1)
(9999.8,492.1), (9999.8,520.9)
(9999.8,520.9), (2413.9,520.9)
(2413.9,520.9), (2413.9,521.1)
(2413.9,521.1), (9999.8,521.1)
(9999.8,521.1), (9999.8,521.9)
(9999.8,521.9), (1466.9,521.9)
(1466.9,521.9), (1466.9,522.1)
