10769906
984 984
(9999.9,0.1), (9999.9,9999.9)
(9999.8,0.1), (9999.9,0.1)
(9999.9,9999.9), (9999.8,9999.9)
(9999.8,0.1), (9999.8,72.9)
(9999.8,72.9), (6862.9,72.9)
(6862.9,72.9), (6862.9,73.1)
(6862.9,73.1), (9999.8,73.1)
(9999.8,73.1), (9999.8,130.9)
(9999.8,130.9), (9847.9,130.9)
(9847.9,130.9), (9847.9,131.1)
(9847.9,131.1), (9999.8,131.1)
(9999.8,131.1), (9999.8,133.9)
(9999.8,133.9), (1572.9,133.9)
(1572.9,133.9), (1572.9,134.1)
(1572.9,134.1), (9999.8,134.1)
(9999.8,134.1), (9999.8,139.9)
(9999.8,139.9), (4664.9,139.9)
(4664.9,139.9), (4664.9,140.1)
(4664.9,140.1), (9999.8,140.1)
(9999.8,140.1), (9999.8,153.9)
(9999.8,153.9), (4658.9,153.9)
(4658.9,153.9), (4658.9,154.1)
(4658.9,154.1), (9999.8,154.1)
(9999.8,154.1), (9999.8,184.9)
(9999.8,184.9), (1434.9,184.9)
(1434.9,184.9), (1434.9,185.1)
(1434.9,185.1), (9999.8,185.1)
(9999.8,185.1), (9999.8,186.9)
(9999.8,186.9), (5646.9,186.9)
(5646.9,186.9), (5646.9,187.1)
(5646.9,187.1), (9999.8,187.1)
(9999.8,187.1), (9999.8,200.9)
(9999.8,200.9), (5573.9,200.9)
(5573.9,200.9), (5573.9,201.1)
(5573.9,201.1), (9999.8,201.1)
(9999.8,201.1), (9999.8,259.9)
(9999.8,259.9), (1423.9,259.9)
(1423.9,259.9), (1423.9,260.1)
(1423.9,260.1), (9999.8,260.1)
(9999.8,260.1), (9999.8,269.9)
(9999.8,269.9), (4492.9,269.9)
(4492.9,269.9), (4492.9,270.1)
(4492.9,270.1), (9999.8,270.1)
(9999.8,270.1), (9999.8,301.9)
(9999.8,301.9), (2157.9,301.9)
(2157.9,301.9), (2157.9,302.1)
(2157.9,302.1), (9999.8,302.1)
(9999.8,302.1), (9999.8,365.9)
(9999.8,365.9), (483.9,365.9)
(483.9,365.9), (483.9,366.1)
(483.9,366.1), (9999.8,366.1)
(9999.8,366.1), (9999.8,372.9)
(9999.8,372.9), (4137.9,372.9)
(4137.9,372.9), (4137.9,373.1)
